Country,Year,Cannabis,Cocaine,Heroin,Opium
Armenia,1990,0,0,0,0
Armenia,1991,0,0,0,0
Armenia,1992,0,0,0,0
Armenia,1993,0,0,0,40.075
Armenia,1994,132,0,0,6.4
Armenia,1995,33.412,0,0,9.128
Armenia,1996,90.245,0.004,0.171,1.906
Armenia,1997,0,0,0.429,2.054
Armenia,1998,0.888,0,0.065,0
Armenia,1999,46.675,0,0.191,2.032
Armenia,2000,53.798,0,0.109,2.188
Armenia,2001,14.081,0,0.016,0.09
Armenia,2002,76.084,0,0.175,0.078
Armenia,2003,6.594,0,0.309,0.039
Armenia,2004,58.415,0.944,1.01,0.048
Armenia,2005,17.667,0,0.146,3.371
Armenia,2006,18.95,0,0.77,0
Azerbaijan,1980,0,0,0,0
Azerbaijan,1981,0,0,0,0
Azerbaijan,1982,0,0,0,0
Azerbaijan,1983,0,0,0,0
Azerbaijan,1984,0,0,0,0
Azerbaijan,1985,0,0,0,0
Azerbaijan,1986,0,0,0,0
Azerbaijan,1987,0,0,0,0
Azerbaijan,1988,0,0,0,0
Azerbaijan,1989,0,0,0,0
Azerbaijan,1990,0,0,0,0
Azerbaijan,1991,0,0,0,0
Azerbaijan,1992,0,0,0,65.516
Azerbaijan,1993,0,0,0,0
Azerbaijan,1994,77.214,0,0.097,12.396
Azerbaijan,1995,203.208,0,0.124,254.902
Azerbaijan,1996,10.95,0,0.098,39.039
Azerbaijan,1997,37.475,0,0.17,83.328
Azerbaijan,1998,40.287,0,4.332,48.541
Azerbaijan,1999,55.395,0.005,4.018,52.218
Azerbaijan,2000,2773.104,0,9.917,87.617
Azerbaijan,2001,61.5,0,4,10.5
Azerbaijan,2002,2212.55,0,0.704,0.127
Azerbaijan,2003,0,0,0,0
Azerbaijan,2004,0,0,0,0
Azerbaijan,2005,157,0,13,0
Azerbaijan,2006,20,0,27,78
Georgia,1980,0,0,0,0
Georgia,1981,0,0,0,0
Georgia,1982,0,0,0,0
Georgia,1983,0,0,0,0
Georgia,1984,0,0,0,0
Georgia,1985,0,0,0,0
Georgia,1986,0,0,0,0
Georgia,1987,0,0,0,0
Georgia,1988,0,0,0,0
Georgia,1989,0,0,0,0
Georgia,1990,0,0,0,0
Georgia,1991,0,0,0,0
Georgia,1992,0,0,0,0
Georgia,1993,0,0,0,0
Georgia,1994,0,0,0,0
Georgia,1995,0,0,0,0
Georgia,1996,642.088,0.002,0.31,17.593
Georgia,1997,0,0,0,0
Georgia,1998,0,0,0.083,0
Georgia,1999,31972.8,0.002,2.3,14.7
Georgia,2000,0,0,3.993,33.5
Georgia,2001,32397,0,5.518,0
Georgia,2002,0,0,0,0
Georgia,2003,42.4,0,3,8.4
Georgia,2004,34.084,0,0.791,1.196
Georgia,2005,0,0,0,38
Georgia,2006,25.57,0,8.593,229.001
Kazakhstan,1980,0,0,0,0
Kazakhstan,1981,0,0,0,0
Kazakhstan,1982,0,0,0,0
Kazakhstan,1983,0,0,0,0
Kazakhstan,1984,0,0,0,0
Kazakhstan,1985,0,0,0,0
Kazakhstan,1986,0,0,0,0
Kazakhstan,1987,0,0,0,0
Kazakhstan,1988,0,0,0,0
Kazakhstan,1989,0,0,0,0
Kazakhstan,1990,0,0,0,0
Kazakhstan,1991,0,0,0,0
Kazakhstan,1992,0,0,0,0
Kazakhstan,1993,288,0,0,0
Kazakhstan,1994,3503.689,0,0.026,434.742
Kazakhstan,1995,0,0,0,245
Kazakhstan,1996,6800,0,0,500
Kazakhstan,1997,11800,0,43,1000
Kazakhstan,1998,716.236,20,24.196,296.574
Kazakhstan,1999,10481.505,0.035,54.264,170.236
Kazakhstan,2000,15465.8,0,262.4,136
Kazakhstan,2001,11789,0.054,136.7,36
Kazakhstan,2002,17072.23,0.119,167.69,13.571
Kazakhstan,2003,18829,0,707,192
Kazakhstan,2004,21348.6,0,457.7,352.8
Kazakhstan,2005,21732.6,0,625.7,668.9
Kazakhstan,2006,22868.662,0,554.647,636.781
Kyrgyzstan,1980,0,0,0,0
Kyrgyzstan,1981,0,0,0,0
Kyrgyzstan,1982,0,0,0,0
Kyrgyzstan,1983,0,0,0,0
Kyrgyzstan,1984,0,0,0,0
Kyrgyzstan,1985,0,0,0,0
Kyrgyzstan,1986,0,0,0,0
Kyrgyzstan,1987,0,0,0,0
Kyrgyzstan,1988,0,0,0,0
Kyrgyzstan,1989,0,0,0,0
Kyrgyzstan,1990,0,0,0,0
Kyrgyzstan,1991,0,0,0,0
Kyrgyzstan,1992,0,0,0,0
Kyrgyzstan,1993,0,0,0,0
Kyrgyzstan,1994,0,0,0,0
Kyrgyzstan,1995,86.432,0,0.199,726.89
Kyrgyzstan,1996,560.065,0,1.5,1489.684
Kyrgyzstan,1997,694.1,0,4.404,1639.476
Kyrgyzstan,1998,1569.243,0,24.732,171.872
Kyrgyzstan,1999,1716.475,0,26.87,151.174
Kyrgyzstan,2000,3748.22,0,216.78,1405.232
Kyrgyzstan,2001,2250.663,0,170.898,469.225
Kyrgyzstan,2002,2525.915,0,271.25,109.295
Kyrgyzstan,2003,3398.62,0,104.58,45.684
Kyrgyzstan,2004,2136.283,0,207.259,317.458
Kyrgyzstan,2005,1983.797,0,259.569,261.456
Kyrgyzstan,2006,2399.757,0,260.752,302.292
Tajikistan,1980,0,0,0,0
Tajikistan,1981,0,0,0,0
Tajikistan,1982,0,0,0,0
Tajikistan,1983,0,0,0,0
Tajikistan,1984,0,0,0,0
Tajikistan,1985,0,0,0,0
Tajikistan,1986,0,0,0,0
Tajikistan,1987,0,0,0,0
Tajikistan,1988,0,0,0,0
Tajikistan,1989,0,0,0,0
Tajikistan,1990,0,0,0,0
Tajikistan,1991,4,0,0,1.9
Tajikistan,1992,0,0,0,6.7
Tajikistan,1993,5900,0,0,37.9
Tajikistan,1994,2700,0,0,243.6
Tajikistan,1995,9.922,0,0,1571.4
Tajikistan,1996,22,0,6.35,3405
Tajikistan,1997,336.311,0,60,3455.51
Tajikistan,1998,323.331,0,271.471,1190.4
Tajikistan,1999,0,0,708.82,1269.278
Tajikistan,2000,430,0,1882.929,4778.448
Tajikistan,2001,750.486,0,4239.005,3664.277
Tajikistan,2002,998.956,0,3958.182,1624.101
Tajikistan,2003,1424.92,0,5600.309,2371.005
Tajikistan,2004,929.983,0,4794.057,2315.608
Tajikistan,2005,1164.425,0,2344.633,1104.375
Tajikistan,2006,1305.544,0,2097.492,1386.76
Turkmenistan,1980,0,0,0,0
Turkmenistan,1981,0,0,0,0
Turkmenistan,1982,0,0,0,0
Turkmenistan,1983,0,0,0,0
Turkmenistan,1984,0,0,0,0
Turkmenistan,1985,0,0,0,0
Turkmenistan,1986,0,0,0,0
Turkmenistan,1987,0,0,0,0
Turkmenistan,1988,0,0,0,0
Turkmenistan,1989,0,0,0,0
Turkmenistan,1990,0,0,0,0
Turkmenistan,1991,0,0,0,0
Turkmenistan,1992,0,0,0,0
Turkmenistan,1993,0,0,10,261
Turkmenistan,1994,0,0,12,650
Turkmenistan,1995,0,0,0,0
Turkmenistan,1996,12270,0,0,0
Turkmenistan,1997,37857,0,1948,1410
Turkmenistan,1998,0,1,495,1412
Turkmenistan,1999,0,0,240,4600
Turkmenistan,2000,93,0,200,2419
Turkmenistan,2001,83.546,0,131.176,267.572
Turkmenistan,2002,114.759,0,53.743,103.271
Turkmenistan,2003,113.471,0,76.399,125.963
Turkmenistan,2004,132,0,258.099,661.298
Turkmenistan,2005,110.73,0,172.886,855.997
Turkmenistan,2006,154.3,0,201.1,2655.7
Uzbekistan,1980,0,0,0,0
Uzbekistan,1981,0,0,0,0
Uzbekistan,1982,0,0,0,0
Uzbekistan,1983,0,0,0,0
Uzbekistan,1984,0,0,0,0
Uzbekistan,1985,0,0,0,0
Uzbekistan,1986,0,0,0,0
Uzbekistan,1987,0,0,0,0
Uzbekistan,1988,0,0,0,0
Uzbekistan,1989,0,0,0,0
Uzbekistan,1990,0,0,0,0
Uzbekistan,1991,0,0,0,0
Uzbekistan,1992,0,0,0,0
Uzbekistan,1993,0,0,164,240.959
Uzbekistan,1994,1130.233,0,1.849,226.387
Uzbekistan,1995,862.631,0,10.06,834.788
Uzbekistan,1996,512.91,0,18,1865
Uzbekistan,1997,374.496,0,70.269,2364.167
Uzbekistan,1998,358.558,0,194.679,1935.315
Uzbekistan,1999,288.689,0,324.843,3292.342
Uzbekistan,2000,222.9,0,675,2008.2
Uzbekistan,2001,275,0,466.601,241.68
Uzbekistan,2002,417.9,0,256.32,76
Uzbekistan,2003,516.8,0,336.4,151.2
Uzbekistan,2004,544.967,0,591.788,384.744
Uzbekistan,2005,444.882,0,466.801,107.665
Uzbekistan,2006,428.653,0,537.241,759.254
Brunei Darussalam,1980,0,0,0,0
Brunei Darussalam,1981,0,0,0,0
Brunei Darussalam,1982,0,0,0,0
Brunei Darussalam,1983,0,0,0,0
Brunei Darussalam,1984,0,0,0,0
Brunei Darussalam,1985,0,0,0,0
Brunei Darussalam,1986,27.236,0,0,0
Brunei Darussalam,1987,0.009,0,0.001,0
Brunei Darussalam,1988,0.175,0,0.009,0
Brunei Darussalam,1989,1.079,0,5.975,0
Brunei Darussalam,1990,0.142,0,0.009,0
Brunei Darussalam,1991,0.105,0,0.019,0
Brunei Darussalam,1992,0.255,0,0.012,0
Brunei Darussalam,1993,2.551,0,0.05,0
Brunei Darussalam,1994,0.549,0,0.028,0
Brunei Darussalam,1995,0.5,0,0.013,0
Brunei Darussalam,1996,1.132,0,0.032,0
Brunei Darussalam,1997,0.139,0,0.001,0
Brunei Darussalam,1998,3.288,0,0.003,0
Brunei Darussalam,1999,0.364,0,0,0
Brunei Darussalam,2000,0.054,0,0.001,0
Brunei Darussalam,2001,0.007,0,0,0
Brunei Darussalam,2002,1.132,0,0.004,0
Brunei Darussalam,2003,0.451,0,0,0
Brunei Darussalam,2004,0.239,0,0,0
Brunei Darussalam,2005,0,0,0,0
Brunei Darussalam,2006,2.307,0,0.01,0
Cambodia,1980,0,0,0,0
Cambodia,1981,0,0,0,0
Cambodia,1982,0,0,0,0
Cambodia,1983,0,0,0,0
Cambodia,1984,0,0,0,0
Cambodia,1985,0,0,0,0
Cambodia,1986,0,0,0,0
Cambodia,1987,0,0,0,0
Cambodia,1988,0,0,0,0
Cambodia,1989,0,0,0,0
Cambodia,1990,0,0,0,0
Cambodia,1991,0,0,0,0
Cambodia,1992,0,0,0,5.101
Cambodia,1993,0,0,0,0
Cambodia,1994,1034,0,6,1.17
Cambodia,1995,1085,11,80,19
Cambodia,1996,0,0,0,0
Cambodia,1997,53751,0,16,15.006
Cambodia,1998,0,0,0,0
Cambodia,1999,0,0,0,0
Cambodia,2000,0,0,0,0
Cambodia,2001,0,0,0,0
Cambodia,2002,0,0,0,0
Cambodia,2003,0,0,0,0
Cambodia,2004,0,0,2.15,0
Cambodia,2005,0.104,1,11.8,2.1
Cambodia,2006,0.004,5.133,19.521,0
China,1980,0,0,0,0
China,1981,0,0,0,0
China,1982,0,0,0,0
China,1983,0,0,0,0
China,1984,0,0,0,27.8
China,1985,2,0,6.7,47.3
China,1986,0,0,25.198,112.7
China,1987,0,0,50.312,159.35
China,1988,0,0,170.693,246.847
China,1989,0,0,559.3,289.4
China,1990,0,0,1651.249,813.575
China,1991,454,0,1919,1980
China,1992,910,0,4489,2680
China,1993,251,0,4459,3354
China,1994,460,9.368,4086.088,1778.08
China,1995,466,0,2375,1110
China,1996,4876,0,4347,1745
China,1997,2408,0,5477,1880
China,1998,5079,0,7358,1215
China,1999,0,0,5364,1193
China,2000,4493,0,6281,2428
China,2001,751,0,13200,2820
China,2002,1300,0,9290.8,1219.3
China,2003,703.9,45,9530,905.4
China,2004,1697,0,10836,890.4
China,2005,1148.4,255.8,8936.5,2065.5
China,2006,0,358.2,5800,1697
Indonesia,1980,1328,0,6.25,0.111
Indonesia,1981,3674,0,0.012,56
Indonesia,1982,1450,0,9.63,5
Indonesia,1983,2343.63,0.02,0.056,1.77
Indonesia,1984,452.657,0,1.396,5.413
Indonesia,1985,328.317,0.001,0.833,1.052
Indonesia,1986,23080.809,0,0.176,11.725
Indonesia,1987,639.593,0.083,17.786,0.086
Indonesia,1988,380.622,0,0.039,0
Indonesia,1989,0,0.004,0.127,0
Indonesia,1990,577.775,0,0.052,0.2
Indonesia,1991,1045.004,0,0,0
Indonesia,1992,1312.659,0,0.937,0
Indonesia,1993,5785.073,0,41.165,0
Indonesia,1994,1331.039,4.374,42.801,2.602
Indonesia,1995,443.856,0.113,1.71,0.03
Indonesia,1996,443.856,0.388,1.71,0.03
Indonesia,1997,715.735,3.301,20.433,0
Indonesia,1998,1071.862,4.748,27.761,0.03
Indonesia,1999,4488.031,0.5,14.049,3.097
Indonesia,2000,6332.908,17.415,22.655,0.034
Indonesia,2001,27351.071,30.12,16.641,0.009
Indonesia,2002,61291.436,2.314,20.004,0
Indonesia,2003,24204.621,28.556,21.872,0
Indonesia,2004,8491.105,6.319,13.528,9.251
Indonesia,2005,22835.691,1.013,19.8,0.003
Indonesia,2006,11718.346,1.124,11.902,0
Japan,1980,71,0.021,0.489,0.359
Japan,1981,65,0.023,2.849,0.07
Japan,1982,74,0.032,0.059,0
Japan,1983,194.508,1.239,1.422,0.038
Japan,1984,73.445,0.013,6.832,0.038
Japan,1985,98.63,0.141,16.349,0
Japan,1986,217.347,2.122,1.831,0.589
Japan,1987,187.208,1.66,4.695,0
Japan,1988,164.397,0.214,17.313,0.027
Japan,1989,446.037,13.728,27.669,0
Japan,1990,189.256,68.8,9.371,0.008
Japan,1991,217.242,22.501,25.088,10.608
Japan,1992,249.33,31.56,12.131,14.436
Japan,1993,612.008,25.988,15.151,12.84
Japan,1994,665.16,19.996,10.229,33.739
Japan,1995,208.051,36.623,7.741,32.823
Japan,1996,172.659,37.11,3.974,31.106
Japan,1997,155.246,25.455,5.99,39.061
Japan,1998,120.884,20.846,3.947,19.811
Japan,1999,565.904,10.349,2.15,7.688
Japan,2000,310.246,15.58,7.006,8.979
Japan,2001,1070.248,23.716,4.944,0
Japan,2002,256.512,16.9,20.9,5.7
Japan,2003,558.214,2.5,5.1,6.6
Japan,2004,642.6,85.5,0.049,2
Japan,2005,652.2,2.993,0.115,1.044
Japan,2006,232.8,9.9,2.3,28.1
Lao People's Democratic Republic,1980,0,0,0,0
Lao People's Democratic Republic,1981,0,0,0,0
Lao People's Democratic Republic,1982,0,0,0,0
Lao People's Democratic Republic,1983,0,0,0,0
Lao People's Democratic Republic,1984,0,0,0,0
Lao People's Democratic Republic,1985,0,0,0,0
Lao People's Democratic Republic,1986,0,0,0,0
Lao People's Democratic Republic,1987,0,0,0,0
Lao People's Democratic Republic,1988,0,0,0,0
Lao People's Democratic Republic,1989,0,0,0,0
Lao People's Democratic Republic,1990,1,0,1,117
Lao People's Democratic Republic,1991,6500,0,15,184
Lao People's Democratic Republic,1992,442.7,0,12.7,346.86
Lao People's Democratic Republic,1993,3217,0,6,369
Lao People's Democratic Republic,1994,115,0,44.9,293.3
Lao People's Democratic Republic,1995,5197,0,49.65,695.5
Lao People's Democratic Republic,1996,1896.3,0,16.2,199.001
Lao People's Democratic Republic,1997,7026,0,72.3,200.1
Lao People's Democratic Republic,1998,410,0,80,442
Lao People's Democratic Republic,1999,2186,0,17,225.8
Lao People's Democratic Republic,2000,1873.4,0,29,151
Lao People's Democratic Republic,2001,1960.4,0,54,470
Lao People's Democratic Republic,2002,1932.2,0,21.247,123.15
Lao People's Democratic Republic,2003,4577.9,0,39.359,209.2
Lao People's Democratic Republic,2004,1241,0,49.67,1.17
Lao People's Democratic Republic,2005,1600,0,22.7,31.2
Lao People's Democratic Republic,2006,291.5,0,9.17,1.19
Macao Special Aadministrative Region of China,1980,0,0,0,0
Macao Special Aadministrative Region of China,1981,0,0,0.55,0
Macao Special Aadministrative Region of China,1982,0,0.457,1.093,0.003
Macao Special Aadministrative Region of China,1983,0,0,2.583,0
Macao Special Aadministrative Region of China,1984,0,0,2.933,0
Macao Special Aadministrative Region of China,1985,0,0,0,0
Macao Special Aadministrative Region of China,1986,0,0,0,0
Macao Special Aadministrative Region of China,1987,0,0,0,0
Macao Special Aadministrative Region of China,1988,0,0,0,0
Macao Special Aadministrative Region of China,1989,0,0,0,0
Macao Special Aadministrative Region of China,1990,0,0,0,0
Macao Special Aadministrative Region of China,1991,0,0,0,0
Macao Special Aadministrative Region of China,1992,1191.348,0,286.182,0
Macao Special Aadministrative Region of China,1993,2.466,0,3.2,0
Macao Special Aadministrative Region of China,1994,1.155,0,0.842,0.055
Macao Special Aadministrative Region of China,1995,0.922,0,0.37,0
Macao Special Aadministrative Region of China,1996,21.69,0,0.348,0
Macao Special Aadministrative Region of China,1997,5.519,0,0.231,0
Macao Special Aadministrative Region of China,1998,1.661,0,2.217,0
Macao Special Aadministrative Region of China,1999,3,0,1,0
Macao Special Aadministrative Region of China,2000,16.381,0.008,0.147,0
Macao Special Aadministrative Region of China,2001,0.519,0,0.069,0
Macao Special Aadministrative Region of China,2002,0.124,0.027,0.052,0
Macao Special Aadministrative Region of China,2003,0.943,0.001,0.087,0
Macao Special Aadministrative Region of China,2004,3.315,0.231,0.427,0
Macao Special Aadministrative Region of China,2005,0.652,0.005,0.757,0
Macao Special Aadministrative Region of China,2006,0.488,0.018,4.076,0
Malaysia,1980,117,0,28.587,100
Malaysia,1981,668,0,48.137,265
Malaysia,1982,481,0,71.027,77
Malaysia,1983,386.37,0,200.08,151.33
Malaysia,1984,1506.225,0,242.945,884.156
Malaysia,1985,637.008,0,131.012,770.621
Malaysia,1986,943.924,0,114.829,338.123
Malaysia,1987,1393.1,0,40.244,217.4
Malaysia,1988,1492.516,0,307.181,237.51
Malaysia,1989,1837.7,0,297.8,736.6
Malaysia,1990,1092.85,0,189.114,673.034
Malaysia,1991,833,0,263.92,85.63
Malaysia,1992,474.84,0,112.79,270.59
Malaysia,1993,961.81,0,216.14,11.47
Malaysia,1994,717.04,0,212.2,69.05
Malaysia,1995,15.985,0,119.259,155.089
Malaysia,1996,1425.728,0,240.734,2.64
Malaysia,1997,3889.132,0,276.154,150.311
Malaysia,1998,1781.01,0,289.664,32.747
Malaysia,1999,2064.498,0,200.937,21.066
Malaysia,2000,1885.45,0,109.17,0.71
Malaysia,2001,1570.526,0.017,227.058,69.27
Malaysia,2002,1734.133,0,294.471,0
Malaysia,2003,2408.38,2.5,133.42,66.12
Malaysia,2004,1081,0.049,218.573,100.334
Malaysia,2005,1166.29,5.1,222.43,3.95
Malaysia,2006,2217.846,2.218,155.734,0.529
Mongolia,1980,0,0,0,0
Mongolia,1981,0,0,0,0
Mongolia,1982,0,0,0,0
Mongolia,1983,0,0,0,0
Mongolia,1984,0,0,0,0
Mongolia,1985,0,0,0,0
Mongolia,1986,0,0,0,0
Mongolia,1987,0,0,0,0
Mongolia,1988,0,0,0,0
Mongolia,1989,0,0,0,0
Mongolia,1990,0,0,0,0
Mongolia,1991,0,0,0,0
Mongolia,1992,0,0,0,0
Mongolia,1993,0,0,0,0
Mongolia,1994,0,0,0,0
Mongolia,1995,0,0,0,0
Mongolia,1996,0,0,0,0
Mongolia,1997,0,0,0,0
Mongolia,1998,0,0,0,0
Mongolia,1999,5,2.8,0,0
Mongolia,2000,5.8,0,0,0
Mongolia,2001,0,0.4,0,0
Mongolia,2002,0,0,0,0
Mongolia,2003,0.6,0,0,0
Mongolia,2004,0,0,0,0
Mongolia,2005,0,0,0,0
Mongolia,2006,0,0,0,0
Myanmar,1980,190,0,99,2431
Myanmar,1981,546,0,61,3589
Myanmar,1982,276,0,131,4627
Myanmar,1983,916,0,48,3167
Myanmar,1984,347.91,0,62.17,4033.13
Myanmar,1985,0,0,76,2233
Myanmar,1986,0,0,48.44,1770.95
Myanmar,1987,566.69,0,80.81,1481.15
Myanmar,1988,375.12,0,126.33,883.66
Myanmar,1989,20672.311,0,187.57,622.2
Myanmar,1990,1044.757,0,201.79,1727.15
Myanmar,1991,723.84,0,183.16,1502.82
Myanmar,1992,292.761,0,266.788,2193.466
Myanmar,1993,599.085,0,278.985,2416.105
Myanmar,1994,306.624,0,233.459,1688.594
Myanmar,1995,245.766,0,72.609,1060.718
Myanmar,1996,263.786,0,504.603,1300.002
Myanmar,1997,288.034,0,1401.079,7883.975
Myanmar,1998,380.97,0,403.805,5705.881
Myanmar,1999,274.282,0,273.193,1759.538
Myanmar,2000,601.508,0,158.921,1773.652
Myanmar,2001,284.387,0,96.744,1770.773
Myanmar,2002,281.988,0,333.888,1989.222
Myanmar,2003,85.201,0,568.083,1685.566
Myanmar,2004,142.447,0,973.515,1001.834
Myanmar,2005,126.039,0,811.069,900.046
Myanmar,2006,72.074,1,192.31,8473.146
Philippines,1980,864,0,2,0
Philippines,1981,857,0.001,0.268,0
Philippines,1982,881,0,0.937,0
Philippines,1983,793.79,0.457,15.89,0.012
Philippines,1984,1778.599,1.925,0.589,0
Philippines,1985,3313.423,0.523,0.055,0
Philippines,1986,1078.649,0.408,5.05,0
Philippines,1987,875.132,0.01,3.985,0
Philippines,1988,2792.47,0.016,0.982,0
Philippines,1989,6681.458,0.005,0.773,0
Philippines,1990,1083.704,2.097,30.105,0
Philippines,1991,1267.853,0.002,15.6,0
Philippines,1992,1478.415,66.572,35,0.5
Philippines,1993,4639.608,8.13,17.381,0
Philippines,1994,10844.283,9.42,23,0
Philippines,1995,2212.71,1.421,0,0
Philippines,1996,2044.572,1.593,1.534,0
Philippines,1997,2172.452,1,3.014,0
Philippines,1998,2057.974,1.08,1.741,0
Philippines,1999,1187.87,0.227,0.022,0
Philippines,2000,1429.474,0.588,0,0
Philippines,2001,706.418,0,0.01,0
Philippines,2002,1361.507,8.026,0,0
Philippines,2003,236.091,0,0,0
Philippines,2004,1393,0,0,0
Philippines,2005,4814.402,0.002,0,0
Philippines,2006,6248.955,0.002,0,0
Republic of Korea,1980,164,0,0.004,0
Republic of Korea,1981,1871,0,0,2
Republic of Korea,1982,416,0,0,0.167
Republic of Korea,1983,94.447,0,0,1.756
Republic of Korea,1984,81.441,0.002,0,2.045
Republic of Korea,1985,289.426,0,2.5,0
Republic of Korea,1986,71.692,0,0,9.721
Republic of Korea,1987,39.219,0,35.671,4.184
Republic of Korea,1988,20.493,0,0,0.002
Republic of Korea,1989,220.155,0,0,0.097
Republic of Korea,1990,43.159,1.126,0,9.91
Republic of Korea,1991,49.14,0.14,3.19,6.046
Republic of Korea,1992,67.476,13.306,22.003,2.322
Republic of Korea,1993,78.015,23.17,25.909,19.068
Republic of Korea,1994,118.481,0.039,1.987,2.998
Republic of Korea,1995,164.516,0,3.626,7.141
Republic of Korea,1996,44.434,0.766,1.791,0.567
Republic of Korea,1997,59.548,11.218,0.599,6.805
Republic of Korea,1998,32.751,2.08,2.126,1.035
Republic of Korea,1999,39.442,2.251,0.342,3.064
Republic of Korea,2000,39.371,0,0,4.499
Republic of Korea,2001,283.869,0.111,0.567,0.218
Republic of Korea,2002,194.795,1.17,1.078,0.258
Republic of Korea,2003,37.274,0.905,0.007,25.284
Republic of Korea,2004,36.162,0.008,0.012,1.714
Republic of Korea,2005,18.436,0,0.009,0.011
Republic of Korea,2006,20.859,4.772,0.018,0.098
Singapore,1980,2694,0,1.379,93
Singapore,1981,52,0,2.214,97
Singapore,1982,17,0,29.687,115
Singapore,1983,43.966,0,2.263,48.271
Singapore,1984,66.624,0,8.371,131.282
Singapore,1985,19.168,0,5.759,191.749
Singapore,1986,34.365,0,14.347,233.816
Singapore,1987,47.004,0,10.556,452.162
Singapore,1988,138.179,0,52.37,70.26
Singapore,1989,35.05,0,45.934,138.751
Singapore,1990,41.573,0,35.498,43.841
Singapore,1991,91.703,0,56.861,61.238
Singapore,1992,29.582,0,60.512,150.292
Singapore,1993,57.528,0,71.5,7.383
Singapore,1994,38.372,0,67.838,2.296
Singapore,1995,54.222,0,50.232,80.487
Singapore,1996,70.868,0,121.291,28.464
Singapore,1997,4363.452,0,82.613,1.545
Singapore,1998,21.831,1.05,141.852,22.781
Singapore,1999,7.432,0,56.73,98.144
Singapore,2000,23.903,0,52.083,4.504
Singapore,2001,8.843,0,106.678,13.375
Singapore,2002,2.637,0,63.42,0
Singapore,2003,0.065,0,0.951,0
Singapore,2004,0.969,0,0.03,0
Singapore,2005,0.7,0.01,3.299,0
Singapore,2006,14.944,0,6.131,0
Thailand,1980,95340,0,117.293,354
Thailand,1981,43077,0.01,323.336,414
Thailand,1982,87124,0,604.351,1509
Thailand,1983,81299.094,0,831.867,1594.818
Thailand,1984,112443.867,0,1166.718,3035.902
Thailand,1985,378423.438,0,1207.785,1450.283
Thailand,1986,0,0,671.361,2378.187
Thailand,1987,0,0,1268.373,1116.823
Thailand,1988,0,0,2207.943,6476.556
Thailand,1989,25146.779,0,718.61,1809.595
Thailand,1990,13325.06,0,1134.235,882.93
Thailand,1991,19465.76,7.02,1495.371,1483.7
Thailand,1992,13024.94,0,996.26,1279.88
Thailand,1993,31483.961,3.19,2537.607,2530.4
Thailand,1994,8820,0,1295.25,606.35
Thailand,1995,19880,1.009,517.79,927.461
Thailand,1996,16720,2.264,597.65,381.322
Thailand,1997,9141.927,2.426,323.287,1150.582
Thailand,1998,5581.84,3.555,507.769,1631.124
Thailand,1999,14706.198,0.619,405.034,421.939
Thailand,2000,10320,4.003,384,1595
Thailand,2001,10921,4.625,501,2289
Thailand,2002,12095,14.73,697,3458
Thailand,2003,13650,11,439,10240
Thailand,2004,7062,7,685,1173
Thailand,2005,12471.506,6.29,950.965,123.701
Thailand,2006,11865.063,36.036,91.066,245.085
Viet Nam,1980,0,0,0,0
Viet Nam,1981,0,0,0,0
Viet Nam,1982,0,0,0,0
Viet Nam,1983,0,0,0,0
Viet Nam,1984,0,0,0,0
Viet Nam,1985,0,0,0,0
Viet Nam,1986,0,0,0,0
Viet Nam,1987,0,0,0,0
Viet Nam,1988,0,0,0,300
Viet Nam,1989,0,0,0,637
Viet Nam,1990,0,0,0,471
Viet Nam,1991,0,0,1,360
Viet Nam,1992,0,0,8.2,1000
Viet Nam,1993,0,0,7.5,1954
Viet Nam,1994,2137,0,15.4,1410
Viet Nam,1995,578.7,2,20.5,0
Viet Nam,1996,581.1,0,54.75,839.85
Viet Nam,1997,7.986,0,24.3,919
Viet Nam,1998,379,0,60,800
Viet Nam,1999,400,0,66.7,495
Viet Nam,2000,2200,0,60,567
Viet Nam,2001,1289.005,0,40.3,583.005
Viet Nam,2002,243,0,57.39,613
Viet Nam,2003,750,0,160,280
Viet Nam,2004,1021,0,239.4,58.6
Viet Nam,2005,3339,0,256,55.1
Viet Nam,2006,645.1,0,276.6,184.1
Afghanistan,1980,0,0,0.03,5771
Afghanistan,1981,0,0,41.518,10617
Afghanistan,1982,0,0.145,9.287,7473
Afghanistan,1983,0,4.256,446.331,16416.172
Afghanistan,1984,0,24,102.614,5476.404
Afghanistan,1985,0,32.48,1242.048,8325.274
Afghanistan,1986,0,0,1072,10660
Afghanistan,1987,0,0,368.3,5178.9
Afghanistan,1988,0,0,771.9,2593.5
Afghanistan,1989,0,0,504.893,1159.2
Afghanistan,1990,0,0,1255.766,453.105
Afghanistan,1991,0,0,325,3930
Afghanistan,1992,0,0,492.5,2955
Afghanistan,1993,0,0,582.5,3495
Afghanistan,1994,0,0,854,5124
Afghanistan,1995,0,0,583.75,3502.5
Afghanistan,1996,0,0,562,3372
Afghanistan,1997,0,0,701,4206
Afghanistan,1998,0,0,673.25,4039.5
Afghanistan,1999,0,0,1141.25,6847.5
Afghanistan,2000,0,0,819,4914
Afghanistan,2001,0,0,46.25,277.5
Afghanistan,2002,0,0,1291.7,5581.615
Afghanistan,2003,0,0,815,8412
Afghanistan,2004,0,1.9,2388.251,21446
Afghanistan,2005,0,0,7112.4,90990
Afghanistan,2006,0,0,4052.8,40958.9
